id раздела;xmlid(код товара);id свойства;Значение свойства;
1475;6071;784;|гипсокартон
1475;6071;1207;Да
1475;6071;1;Гипсокартон
1475;6071;2;Для облицовки стен, устройства перегородок
1475;6071;13;12.5
1475;6071;22;1200
1475;6071;32;2500
1480;128528;784;|лента уплотнительная
1481;13130;784;|лента уплотнительная
1482;4730;784;|подвес
1507;30873;784;|бинт строительный
1508;56258;784;|сетка строительная
1509;56259;784;|сетка строительная
1510;22878;784;|сетка строительная
1511;37146;784;|сетка строительная
1512;24779;784;|сетка строительная
1513;24774;1251;5х5
1514;29511;1251;5х5
1515;28641;784;|сетка строительная
1516;22851;1251;5х5
1517;24775;1251;5х5
1518;5908;1251;2,5х2,5
1519;22850;1251;5х5
1523;44078;1204;Ендова
1524;59197;1204;Ендова
1525;13366;1204;Ендова
1526;39827;1204;Конек
1527;59196;1204;Конек
1528;28194;1204;Конек
1529;427379;1204;Листовой
1530;427380;1204;Листовой
1531;427378;1204;Листовой
1533;179398;1043;|битумный
1533;179398;1184;для гидроизоляции
1536;51229;1204;Рулонный
1537;54594;1204;Рулонный
1538;54593;1204;Рулонный
1539;54596;1204;Рулонный
1540;142290;1204;Рулонный
1541;54595;1204;Рулонный
1542;20829;1204;Рулонный
1543;137485;1204;Рулонный
1544;67932;1204;Рулонный
1545;27893;1204;Рулонный
1546;20821;1204;Рулонный
1547;51337;1204;Рулонный
1548;133384;1204;Рулонный
1549;133386;1204;Рулонный
1550;133385;1204;Рулонный
1552;174108;1204;Рулонный
1553;167734;1204;Рулонный
1554;141264;1204;Рулонный
1555;141263;1204;Рулонный
1556;152785;1204;Рулонный
1557;643;1204;Рулонный
1559;642;1204;Рулонный
1560;77317;1204;Рулонный
1561;46838;1172;лента стыковочная
1562;44322;1172;отражающая теплоизоляция
1563;15306;1172;отражающая теплоизоляция
1564;69784;1172;отражающая гидро-тепло и звукоизоляция
1565;69785;1172;отражающая гидро-тепло и звукоизоляция
1566;69786;1172;отражающая гидро-тепло и звукоизоляция
1567;69787;1172;отражающая гидро-тепло и звукоизоляция
1568;69788;1172;отражающая гидро-тепло и звукоизоляция
1569;17300;1172;отражающая теплоизоляция
1570;636;1172;отражающая теплоизоляция
1571;44323;1172;отражающая теплоизоляция
1572;11635;1172;отражающая теплоизоляция
1573;44324;1172;отражающая теплоизоляция
1574;21735;1172;отражающая теплоизоляция
1575;23738;1172;отражающая теплоизоляция
1576;20330;1172;пароизоляция
1577;182600;1172;ветро-влагозащита
1578;410253;1172;ветро-влагозащита
1579;79560;1172;пароизоляция
1580;158016;1172;гидро-пароизоляция
1581;182653;1172;гидро-пароизоляция
1582;182601;1172;отражающая паро-гидроизоляция
1583;418715;1172;ветро-влагозащита
1584;418716;1172;пароизоляция
1585;165402;1172;лента стыковочная
1586;165401;1172;отражающая паро-теплоизоляция
1588;192682;1172;звукоизоляция
1589;192683;1172;звукоизоляция
1590;192762;1172;звукоизоляция
1591;192763;1172;звукоизоляция
1592;192761;1172;звукоизоляция
1593;58698;1172;отражающая теплоизоляция
1594;58699;1172;отражающая теплоизоляция
1595;58700;1172;отражающая теплоизоляция
1596;58701;1172;отражающая теплоизоляция
1604;46773;338;6
1604;46773;399;30
1604;46773;400;30
1604;46773;401;200
1604;46773;430;1.5
1604;46773;439;5
1605;1526;1170;нет
1605;1526;338;12
1605;1526;399;20
1605;1526;400;30
1605;1526;401;100
1605;1526;430;1.06
1605;1526;436;нет
1605;1526;438;1
1611;425;1170;да
1611;425;287;25
1611;425;338;6
1611;425;385;0.1
1611;425;399;15
1611;425;400;1
1611;425;401;30
1611;425;430;150
1611;425;436;нет
1611;425;438;0.6
1612;18397;1170;да
1612;18397;338;6
1612;18397;398;13.5
1612;18397;399;15
1612;18397;400;5
1612;18397;401;100
1612;18397;430;1.35
1612;18397;436;да
1612;18397;438;0.6
1613;182304;1170;да
1613;182304;338;12
1613;182304;399;15
1613;182304;400;5
1613;182304;401;100
1613;182304;430;1.25
1613;182304;436;да
1613;182304;438;1
1614;11169;712;F35
1614;11169;1171;не указывается
1614;11169;5;светло-бежевый
1614;11169;23;цемент
1614;11169;338;12
1614;11169;401;8
1614;11169;430;1
1614;11169;431;20 кг
1614;11169;438;0.5
1615;16838;712;F35
1615;16838;1171;не указывается
1615;16838;5;светло-бежевый
1615;16838;23;цемент
1615;16838;338;12
1615;16838;401;8
1615;16838;430;1
1615;16838;431;5 кг
1615;16838;438;0.5
1616;411373;5;Бежевый
1617;2022;712;F35
1617;2022;1171;не указывается
1617;2022;5;светло-бежевый
1617;2022;23;цемент
1617;2022;338;12
1617;2022;401;10
1617;2022;430;1
1617;2022;431;20 кг
1617;2022;438;0.5
1618;36683;712;F35
1618;36683;1171;не указывается
1618;36683;5;Белый
1618;36683;23;цемент
1618;36683;338;12
1618;36683;401;3
1618;36683;430;1
1618;36683;431;20 кг
1618;36683;438;0.5
1619;84400;5;Бежевый
1620;192289;5;Белый
1621;410402;5;Белый
1622;412565;5;Белый
1623;401362;712;не указывается
1623;401362;1171;не указывается
1623;401362;5;Белый
1623;401362;23;гипс
1623;401362;338;12
1623;401362;401;5
1623;401362;430;0.9
1623;401362;431;25 кг
1623;401362;438;0.3
1624;412570;5;Белый
